state_id,state_code,epi_year,epi_week,week_start_date,cases_t1,cases_t2,cases_t4,cases_rolling4w_mean,cases_rolling8w_mean,cases_log1p,rainfall_t2_mm,rainfall_t4_mm,temp_mean_t1_c,reservoir_risk_index,is_border_state,neighbour_cases_t1,target_outbreak_4w,target_cases_4w,is_complete
8,BO,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,18.90,2.10,27.39,0.4163,1,0,0,0,1
9,CR,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,142.90,185.30,24.79,0.1043,1,0,0,0,1
10,DE,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,100.90,104.10,24.16,0.2598,0,0,0,0,1
11,EB,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,94.90,51.50,25.43,0.0000,0,0,0,0,1
12,ED,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,71.40,108.10,24.14,0.6149,0,0,0,0,1
13,EK,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,56.30,27.10,23.73,0.5815,0,0,0,0,1
14,EN,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,118.30,36.80,24.11,0.0000,0,0,0,0,1
15,GO,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,56.00,18.80,25.46,0.1387,0,0,0,0,1
16,IM,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,103.90,86.40,24.07,0.0000,0,0,0,0,1
17,JI,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,9.90,40.80,27.40,0.2199,1,0,0,0,1
18,KD,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,25.60,15.70,23.66,0.1387,0,0,0,0,1
19,KN,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,12.20,22.40,26.19,0.1387,0,0,0,0,1
20,KT,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,6.50,18.50,26.90,0.0000,1,0,0,0,1
21,KE,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,22.80,7.90,27.70,0.2776,1,0,0,0,1
22,KO,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,64.40,11.10,26.03,0.3040,0,0,0,0,1
23,KW,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,40.80,31.80,24.80,0.0000,0,0,0,0,1
24,LA,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,60.60,36.00,25.30,0.1909,0,0,0,0,1
25,NA,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,56.80,17.20,26.03,0.0000,0,0,0,0,1
26,NI,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,56.30,21.10,25.23,0.4610,0,0,0,0,1
27,OG,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,38.90,51.10,24.10,0.0521,0,0,0,0,1
28,ON,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,42.90,34.90,23.70,0.2598,0,0,0,0,1
29,OS,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,46.00,36.40,23.70,0.1387,0,0,0,0,1
30,OY,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,50.50,31.70,24.16,0.1043,0,0,0,0,1
31,PL,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,75.20,15.20,24.56,0.9479,0,0,0,0,1
32,RI,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,100.50,70.60,24.44,0.4083,0,0,0,0,1
33,SO,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,12.70,3.60,28.74,0.0000,1,0,0,0,1
34,TA,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,31.80,22.50,27.00,0.0000,1,0,0,0,1
35,YO,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,22.60,20.20,26.73,0.0000,1,0,0,0,1
36,ZA,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,16.10,8.90,26.13,0.0000,0,0,0,0,1
37,FC,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,43.50,20.90,23.36,0.0000,0,0,0,0,1
1,AB,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,117.60,47.00,24.23,0.0000,0,0,0,0,1
2,AD,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,22.80,15.60,26.91,0.2776,1,0,0,0,1
3,AK,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,154.20,93.70,24.06,0.1909,0,0,0,0,1
4,AN,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,105.50,47.40,25.14,0.0000,0,0,0,0,1
5,BA,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,48.20,30.20,23.90,0.2776,0,0,0,0,1
6,BY,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,121.90,91.10,24.64,0.4387,0,0,0,0,1
7,BE,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,37.20,43.20,24.87,0.1387,0,0,0,0,1
8,BO,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,28.00,27.90,27.43,0.4163,1,0,0,0,1
9,CR,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,109.50,106.60,24.46,0.1043,1,0,0,0,1
10,DE,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,276.60,75.50,24.34,0.2598,0,0,0,0,1
11,EB,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,98.70,52.20,25.09,0.0000,0,0,0,0,1
12,ED,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,166.80,49.80,24.31,0.6149,0,0,0,0,1
13,EK,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,40.70,43.10,23.59,0.5815,0,0,0,0,1
14,EN,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,88.80,53.20,23.91,0.0000,0,0,0,0,1
15,GO,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,18.70,18.00,24.90,0.1387,0,0,0,0,1
16,IM,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,103.40,78.30,24.06,0.0000,0,0,0,0,1
17,JI,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,26.50,5.10,26.39,0.2199,1,0,0,0,1
18,KD,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,33.90,27.10,23.60,0.1387,0,0,0,0,1
19,KN,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,21.80,23.30,25.34,0.1387,0,0,0,0,1
20,KT,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,6.40,5.40,26.26,0.0000,1,0,0,0,1
21,KE,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,9.60,4.20,27.56,0.2776,1,0,0,0,1
22,KO,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,35.30,33.60,25.83,0.3040,0,0,0,0,1
23,KW,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,36.50,44.40,24.97,0.0000,0,0,0,0,1
24,LA,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,34.90,21.10,25.37,0.1909,0,0,0,0,1
25,NA,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,97.30,94.40,25.57,0.0000,0,0,0,0,1
26,NI,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,39.30,37.90,25.33,0.4610,0,0,0,0,1
27,OG,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,50.30,49.00,24.31,0.0521,0,0,0,0,1
28,ON,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,45.90,36.20,23.53,0.2598,0,0,0,0,1
29,OS,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,58.90,38.60,23.63,0.1387,0,0,0,0,1
30,OY,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,44.90,24.10,24.40,0.1043,0,0,0,0,1
31,PL,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,36.10,22.50,24.20,0.9479,0,0,0,0,1
32,RI,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,112.90,55.10,24.63,0.4083,0,0,0,0,1
33,SO,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,3.00,4.50,28.24,0.0000,1,0,0,0,1
34,TA,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,27.10,31.10,26.21,0.0000,1,0,0,0,1
35,YO,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,39.00,22.70,26.57,0.0000,1,0,0,0,1
36,ZA,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,24.10,22.20,25.73,0.0000,0,0,0,0,1
37,FC,2019,31,2019-07-29,0,0,0,0.00,0.00,0.0000,55.70,55.70,22.93,0.0000,0,0,0,0,1
1,AB,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,67.70,125.60,24.44,0.0000,0,0,0,0,1
2,AD,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,32.30,52.80,27.17,0.2776,1,0,0,0,1
3,AK,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,98.10,120.80,24.21,0.1909,0,0,0,0,1
4,AN,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,57.60,75.10,25.24,0.0000,0,0,0,0,1
5,BA,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,54.10,27.90,24.46,0.2776,0,0,0,0,1
6,BY,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,102.40,107.60,24.79,0.4387,0,0,0,0,1
7,BE,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,86.00,61.20,25.30,0.1387,0,0,0,0,1
8,BO,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,12.20,18.90,26.77,0.4163,1,0,0,0,1
9,CR,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,135.40,142.90,24.49,0.1043,1,0,0,0,1
10,DE,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,72.70,100.90,24.56,0.2598,0,0,0,0,1
11,EB,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,107.10,94.90,25.44,0.0000,0,0,0,0,1
12,ED,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,59.40,71.40,24.49,0.6149,0,0,0,0,1
13,EK,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,59.70,56.30,23.80,0.5815,0,0,0,0,1
14,EN,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,51.80,118.30,24.13,0.0000,0,0,0,0,1
15,GO,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,24.70,56.00,24.91,0.1387,0,0,0,0,1
16,IM,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,94.80,103.90,24.34,0.0000,0,0,0,0,1
17,JI,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,38.80,9.90,26.47,0.2199,1,0,0,0,1
18,KD,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,23.50,25.60,23.46,0.1387,0,0,0,0,1
19,KN,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,103.80,12.20,25.46,0.1387,0,0,0,0,1
20,KT,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,13.30,6.50,25.90,0.0000,1,0,0,0,1
21,KE,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,10.20,22.80,27.37,0.2776,1,0,0,0,1
22,KO,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,60.30,64.40,26.29,0.3040,0,0,0,0,1
23,KW,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,30.20,40.80,24.94,0.0000,0,0,0,0,1
24,LA,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,28.80,60.60,25.26,0.1909,0,0,0,0,1
25,NA,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,53.60,56.80,25.99,0.0000,0,0,0,0,1
26,NI,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,28.10,56.30,25.27,0.4610,0,0,0,0,1
27,OG,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,55.90,38.90,24.11,0.0521,0,0,0,0,1
28,ON,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,35.50,42.90,23.73,0.2598,0,0,0,0,1
29,OS,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,41.60,46.00,23.79,0.1387,0,0,0,0,1
30,OY,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,35.50,50.50,24.23,0.1043,0,0,0,0,1
31,PL,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,55.10,75.20,24.49,0.9479,0,0,0,0,1
32,RI,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,75.00,100.50,24.87,0.4083,0,0,0,0,1
33,SO,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,16.10,12.70,27.97,0.0000,1,0,0,0,1
34,TA,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,31.50,31.80,26.67,0.0000,1,0,0,0,1
35,YO,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,17.30,22.60,26.13,0.0000,1,0,0,0,1
36,ZA,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,26.30,16.10,25.71,0.0000,0,0,0,0,1
37,FC,2019,32,2019-08-05,0,0,0,0.00,0.00,0.0000,47.50,43.50,23.00,0.0000,0,0,0,0,1
1,AB,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,47.60,117.60,24.51,0.0000,0,0,0,0,1
2,AD,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,27.10,22.80,26.80,0.2776,1,0,0,0,1
3,AK,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,102.30,154.20,24.31,0.1909,0,0,0,0,1
4,AN,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,41.80,105.50,25.21,0.0000,0,0,0,0,1
5,BA,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,61.30,48.20,23.84,0.2776,0,0,0,0,1
6,BY,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,50.30,121.90,24.71,0.4387,0,0,0,0,1
7,BE,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,29.80,37.20,24.70,0.1387,0,0,0,0,1
8,BO,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,47.30,28.00,25.63,0.4163,1,0,0,0,1
9,CR,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,181.60,109.50,24.51,0.1043,1,0,0,0,1
10,DE,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,36.10,276.60,24.63,0.2598,0,0,0,0,1
11,EB,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,108.90,98.70,25.37,0.0000,0,0,0,0,1
12,ED,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,27.70,166.80,24.34,0.6149,0,0,0,0,1
13,EK,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,15.40,40.70,23.51,0.5815,0,0,0,0,1
14,EN,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,63.40,88.80,24.00,0.0000,0,0,0,0,1
15,GO,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,44.50,18.70,23.96,0.1387,0,0,0,0,1
16,IM,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,62.50,103.40,24.41,0.0000,0,0,0,0,1
17,JI,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,15.10,26.50,25.66,0.2199,1,0,0,0,1
18,KD,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,23.70,33.90,22.71,0.1387,0,0,0,0,1
19,KN,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,14.20,21.80,24.73,0.1387,0,0,0,0,1
20,KT,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,13.00,6.40,24.74,0.0000,1,0,0,0,1
21,KE,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,19.80,9.60,26.47,0.2776,1,0,0,0,1
22,KO,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,21.20,35.30,25.63,0.3040,0,0,0,0,1
23,KW,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,24.90,36.50,24.63,0.0000,0,0,0,0,1
24,LA,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,10.30,34.90,25.39,0.1909,0,0,0,0,1
25,NA,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,34.30,97.30,24.81,0.0000,0,0,0,0,1
26,NI,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,22.10,39.30,24.34,0.4610,0,0,0,0,1
27,OG,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,28.50,50.30,24.21,0.0521,0,0,0,0,1
28,ON,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,19.30,45.90,23.49,0.2598,0,0,0,0,1
29,OS,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,21.00,58.90,23.59,0.1387,0,0,0,0,1
30,OY,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,22.40,44.90,24.09,0.1043,0,0,0,0,1
31,PL,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,35.30,36.10,23.57,0.9479,0,0,0,0,1
32,RI,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,47.20,112.90,24.77,0.4083,0,0,0,0,1
33,SO,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,3.90,3.00,26.46,0.0000,1,0,0,0,1
34,TA,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,20.00,27.10,25.89,0.0000,1,0,0,0,1
35,YO,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,43.30,39.00,25.04,0.0000,1,0,0,0,1
36,ZA,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,12.30,24.10,24.56,0.0000,0,0,0,0,1
37,FC,2019,33,2019-08-12,0,0,0,0.00,0.00,0.0000,42.30,55.70,22.14,0.0000,0,0,0,0,1
1,AB,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,28.60,67.70,25.31,0.0000,0,0,0,0,1
2,AD,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,22.10,32.30,27.07,0.2776,1,0,0,0,1
3,AK,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,33.70,98.10,25.10,0.1909,0,0,0,0,1
4,AN,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,21.80,57.60,26.13,0.0000,0,0,0,0,1
5,BA,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,39.30,54.10,23.91,0.2776,0,0,0,0,1
6,BY,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,30.50,102.40,25.31,0.4387,0,0,0,0,1
7,BE,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,59.90,86.00,25.13,0.1387,0,0,0,0,1
8,BO,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,40.60,12.20,25.81,0.4163,1,0,0,0,1
9,CR,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,64.60,135.40,25.44,0.1043,1,0,0,0,1
10,DE,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,28.90,72.70,25.30,0.2598,0,0,0,0,1
11,EB,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,82.10,107.10,26.17,0.0000,0,0,0,0,1
12,ED,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,21.80,59.40,24.83,0.6149,0,0,0,0,1
13,EK,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,16.20,59.70,23.94,0.5815,0,0,0,0,1
14,EN,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,18.70,51.80,24.77,0.0000,0,0,0,0,1
15,GO,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,65.10,24.70,24.43,0.1387,0,0,0,0,1
16,IM,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,42.20,94.80,25.30,0.0000,0,0,0,0,1
17,JI,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,62.10,38.80,25.94,0.2199,1,0,0,0,1
18,KD,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,50.80,23.50,23.17,0.1387,0,0,0,0,1
19,KN,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,41.30,103.80,25.24,0.1387,0,0,0,0,1
20,KT,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,67.50,13.30,25.46,0.0000,1,0,0,0,1
21,KE,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,45.00,10.20,26.97,0.2776,1,0,0,0,1
22,KO,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,34.20,60.30,26.46,0.3040,0,0,0,0,1
23,KW,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,15.40,30.20,25.31,0.0000,0,0,0,0,1
24,LA,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,8.00,28.80,25.74,0.1909,0,0,0,0,1
25,NA,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,123.30,53.60,25.46,0.0000,0,0,0,0,1
26,NI,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,64.50,28.10,25.10,0.4610,0,0,0,0,1
27,OG,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,28.50,55.90,24.41,0.0521,0,0,0,0,1
28,ON,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,21.10,35.50,23.96,0.2598,0,0,0,0,1
29,OS,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,31.40,41.60,24.01,0.1387,0,0,0,0,1
30,OY,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,12.90,35.50,24.47,0.1043,0,0,0,0,1
31,PL,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,110.60,55.10,23.90,0.9479,0,0,0,0,1
32,RI,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,29.70,75.00,25.56,0.4083,0,0,0,0,1
33,SO,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,54.50,16.10,27.29,0.0000,1,0,0,0,1
34,TA,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,42.10,31.50,26.09,0.0000,1,0,0,0,1
35,YO,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,25.10,17.30,25.33,0.0000,1,0,0,0,1
36,ZA,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,63.20,26.30,25.11,0.0000,0,0,0,0,1
37,FC,2019,34,2019-08-19,0,0,0,0.00,0.00,0.0000,78.20,47.50,22.84,0.0000,0,0,0,0,1
1,AB,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,17.90,47.60,24.10,0.0000,0,0,0,0,1
2,AD,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,25.10,27.10,26.53,0.2776,1,0,0,0,1
3,AK,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,28.40,102.30,23.90,0.1909,0,0,0,0,1
4,AN,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,16.60,41.80,24.91,0.0000,0,0,0,0,1
5,BA,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,40.80,61.30,23.36,0.2776,0,0,0,0,1
6,BY,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,15.90,50.30,24.70,0.4387,0,0,0,0,1
7,BE,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,43.40,29.80,24.63,0.1387,0,0,0,0,1
8,BO,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,47.20,47.30,25.09,0.4163,1,0,0,0,1
9,CR,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,43.30,181.60,24.36,0.1043,1,0,0,0,1
10,DE,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,19.10,36.10,24.21,0.2598,0,0,0,0,1
11,EB,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,30.70,108.90,24.97,0.0000,0,0,0,0,1
12,ED,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,20.00,27.70,24.03,0.6149,0,0,0,0,1
13,EK,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,23.40,15.40,22.99,0.5815,0,0,0,0,1
14,EN,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,15.70,63.40,23.74,0.0000,0,0,0,0,1
15,GO,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,26.50,44.50,23.96,0.1387,0,0,0,0,1
16,IM,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,34.80,62.50,23.90,0.0000,0,0,0,0,1
17,JI,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,20.10,15.10,24.53,0.2199,1,0,0,0,1
18,KD,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,16.70,23.70,22.27,0.1387,0,0,0,0,1
19,KN,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,11.90,14.20,23.69,0.1387,0,0,0,0,1
20,KT,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,17.00,13.00,23.81,0.0000,1,0,0,0,1
21,KE,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,41.40,19.80,24.96,0.2776,1,0,0,0,1
22,KO,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,20.30,21.20,25.43,0.3040,0,0,0,0,1
23,KW,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,57.60,24.90,24.36,0.0000,0,0,0,0,1
24,LA,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,14.70,10.30,25.61,0.1909,0,0,0,0,1
25,NA,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,34.00,34.30,24.76,0.0000,0,0,0,0,1
26,NI,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,28.30,22.10,23.93,0.4610,0,0,0,0,1
27,OG,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,21.90,28.50,24.16,0.0521,0,0,0,0,1
28,ON,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,18.80,19.30,23.11,0.2598,0,0,0,0,1
29,OS,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,24.30,21.00,23.17,0.1387,0,0,0,0,1
30,OY,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,17.00,22.40,24.16,0.1043,0,0,0,0,1
31,PL,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,37.10,35.30,23.16,0.9479,0,0,0,0,1
32,RI,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,20.20,47.20,24.56,0.4083,0,0,0,0,1
33,SO,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,17.60,3.90,24.93,0.0000,1,0,0,0,1
34,TA,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,27.70,20.00,25.77,0.0000,1,0,0,0,1
35,YO,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,22.30,43.30,24.69,0.0000,1,0,0,0,1
36,ZA,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,17.50,12.30,23.64,0.0000,0,0,0,0,1
37,FC,2019,35,2019-08-26,0,0,0,0.00,0.00,0.0000,38.70,42.30,22.04,0.0000,0,0,0,0,1
1,AB,2019,36,2019-09-02,0,0,0,0.00,0.00,0.0000,51.90,28.60,24.39,0.0000,0,0,0,0,1
2,AD,2019,36,2019-09-02,0,0,0,0.00,0.00,0.0000,28.00,22.10,25.33,0.2776,1,0,0,0,1
3,AK,2019,36,2019-09-02,0,0,0,0.00,0.00,0.0000,98.70,33.70,24.20,0.1909,0,0,1,3,1
4,AN,2019,36,2019-09-02,0,0,0,0.00,0.00,0.0000,37.10,21.80,25.30,0.0000,0,0,0,0,1
